post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742865685744817	"How are the job prospects after Masters in mechanical engineering?"	2017-11-16T18:52:34+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1743464412351611	"what about master scholarships in mechanical engineering"	2017-11-17T08:06:57+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742557112442341	"Carla Maria Portillo personally and as mexican, if you eat like the dutch yes (sorry if I offend any dutch here, I am not fan of the dutch eating habits) but you don't have to eat in the dutch way, the cantine waaier has a lot of options for warm food, salads, soups, pasta, grilled sandwich) or you can find a lot of options in the supermarket to make you own recipes ;)"	2017-11-16T13:44:05+0000	2		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1743390949025624	"Is there any full Bright schlorship"	2017-11-17T05:59:50+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742820212416031	"For industrial design bachelor do I need to have experience drawing??"	2017-11-16T18:02:59+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742727045758681	"Estudantes brasileiros podem dirigir todas as suas perguntas para esta pagina!"	2017-11-16T16:45:57+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742974635733922	"Is there an internship position(thesis) for people doing their masters degree out of Twente?"	2017-11-16T21:05:00+0000	1		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742583249106394	"Thanks so much for very helpful response. Another question for internationals, Isn't it embarrassing for internationals coming from conservative countries, let's say, to live among that free environment, by saying ""free"" I mean 18+museums and also nude-friendly beaches( I have heard those places are quite popular and part of a Dutch culture) . However, some students , coming from very conservative countries, like Armenia for instance, aren't used to that sort of environment)"	2017-11-16T13:52:05+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742545305776855	"are there many chinese students ?"	2017-11-16T13:41:31+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742560642441988	"do you support Twente football club ?"	2017-11-16T13:45:00+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742540379110681	"Hi how i get the scholarship"	2017-11-16T13:37:38+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742539342444118	"Thank you girls!!"	2017-11-16T13:37:18+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742535495777836	"hay turkı ıstanbul"	2017-11-16T13:33:03+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742510765780309	"Thank You :-)"	2017-11-16T13:06:10+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742594589105260	Adiós	2017-11-16T14:03:11+0000	0		
153677961330272_1742500712447981	"Join us in our Live Q&A with international students Flory from Romania and Rabea from Germany! Do you have questions? Post them in the comments below.  #WeekIntlStudent #InternationalStudent #InternationalWeek #StudyinHolland"	2017-11-16T13:01:36+0000	1742500712447981_1742514009113318	"Can i have your WhatsApp number"	2017-11-16T13:09:46+0000	0		
